"env_step","Freeway-MinAtar_Transfer_From_Asterix-MinAtar - _step","Freeway-MinAtar_Transfer_From_Asterix-MinAtar - _step__MIN","Freeway-MinAtar_Transfer_From_Asterix-MinAtar - _step__MAX","Freeway-MinAtar_Transfer_From_Asterix-MinAtar - returned_episode_returns","Freeway-MinAtar_Transfer_From_Asterix-MinAtar - returned_episode_returns__MIN","Freeway-MinAtar_Transfer_From_Asterix-MinAtar - returned_episode_returns__MAX"
"5718016","1396","1396","1396","50.3515625","50.3515625","50.3515625"
"5722112","1397","1397","1397","50.3515625","50.3515625","50.3515625"
"5726208","1398","1398","1398","50.3515625","50.3515625","50.3515625"
"5730304","1399","1399","1399","50.3515625","50.3515625","50.3515625"
"5734400","1400","1400","1400","50.3515625","50.3515625","50.3515625"
"5738496","1401","1401","1401","50.3515625","50.3515625","50.3515625"
"5742592","1402","1402","1402","50.3515625","50.3515625","50.3515625"
"5746688","1403","1403","1403","50.3515625","50.3515625","50.3515625"
"5750784","1404","1404","1404","50.3515625","50.3515625","50.3515625"
"5754880","1405","1405","1405","50.3515625","50.3515625","50.3515625"
"5758976","1406","1406","1406","50.3515625","50.3515625","50.3515625"
"5763072","1407","1407","1407","50.540771484375","50.540771484375","50.540771484375"
"5767168","1408","1408","1408","50.59375","50.59375","50.59375"
"5771264","1409","1409","1409","50.59375","50.59375","50.59375"
"5775360","1410","1410","1410","50.59375","50.59375","50.59375"
"5779456","1411","1411","1411","50.59375","50.59375","50.59375"
"5783552","1412","1412","1412","50.59375","50.59375","50.59375"
"5787648","1413","1413","1413","50.59375","50.59375","50.59375"
"5791744","1414","1414","1414","50.59375","50.59375","50.59375"
"5795840","1415","1415","1415","50.59375","50.59375","50.59375"
"5799936","1416","1416","1416","50.59375","50.59375","50.59375"
"5804032","1417","1417","1417","50.59375","50.59375","50.59375"
"5808128","1418","1418","1418","50.59375","50.59375","50.59375"
"5812224","1419","1419","1419","50.59375","50.59375","50.59375"
"5816320","1420","1420","1420","50.59375","50.59375","50.59375"
"5820416","1421","1421","1421","50.59375","50.59375","50.59375"
"5824512","1422","1422","1422","50.59375","50.59375","50.59375"
"5828608","1423","1423","1423","50.59375","50.59375","50.59375"
"5832704","1424","1424","1424","50.59375","50.59375","50.59375"
"5836800","1425","1425","1425","50.59375","50.59375","50.59375"
"5840896","1426","1426","1426","50.59375","50.59375","50.59375"
"5844992","1427","1427","1427","50.59375","50.59375","50.59375"
"5849088","1428","1428","1428","50.59375","50.59375","50.59375"
"5853184","1429","1429","1429","50.59375","50.59375","50.59375"
"5857280","1430","1430","1430","50.59375","50.59375","50.59375"
"5861376","1431","1431","1431","50.59375","50.59375","50.59375"
"5865472","1432","1432","1432","50.59375","50.59375","50.59375"
"5869568","1433","1433","1433","50.59375","50.59375","50.59375"
"5873664","1434","1434","1434","50.59375","50.59375","50.59375"
"5877760","1435","1435","1435","50.59375","50.59375","50.59375"
"5881856","1436","1436","1436","50.59375","50.59375","50.59375"
"5885952","1437","1437","1437","50.59375","50.59375","50.59375"
"5890048","1438","1438","1438","50.59375","50.59375","50.59375"
"5894144","1439","1439","1439","50.59375","50.59375","50.59375"
"5898240","1440","1440","1440","50.59375","50.59375","50.59375"
"5902336","1441","1441","1441","50.59375","50.59375","50.59375"
"5906432","1442","1442","1442","50.59375","50.59375","50.59375"
"5910528","1443","1443","1443","50.59375","50.59375","50.59375"
"5914624","1444","1444","1444","50.59375","50.59375","50.59375"
"5918720","1445","1445","1445","50.59375","50.59375","50.59375"
"5922816","1446","1446","1446","50.59375","50.59375","50.59375"
"5926912","1447","1447","1447","50.59375","50.59375","50.59375"
"5931008","1448","1448","1448","50.59375","50.59375","50.59375"
"5935104","1449","1449","1449","50.59375","50.59375","50.59375"
"5939200","1450","1450","1450","50.59375","50.59375","50.59375"
"5943296","1451","1451","1451","50.59375","50.59375","50.59375"
"5947392","1452","1452","1452","50.59375","50.59375","50.59375"
"5951488","1453","1453","1453","50.59375","50.59375","50.59375"
"5955584","1454","1454","1454","50.59375","50.59375","50.59375"
"5959680","1455","1455","1455","50.59375","50.59375","50.59375"
"5963776","1456","1456","1456","50.59375","50.59375","50.59375"
"5967872","1457","1457","1457","50.59375","50.59375","50.59375"
"5971968","1458","1458","1458","50.59375","50.59375","50.59375"
"5976064","1459","1459","1459","50.59375","50.59375","50.59375"
"5980160","1460","1460","1460","50.59375","50.59375","50.59375"
"5984256","1461","1461","1461","50.59375","50.59375","50.59375"
"5988352","1462","1462","1462","50.59375","50.59375","50.59375"
"5992448","1463","1463","1463","50.59375","50.59375","50.59375"
"5996544","1464","1464","1464","50.59375","50.59375","50.59375"
"6000640","1465","1465","1465","50.59375","50.59375","50.59375"
"6004736","1466","1466","1466","50.59375","50.59375","50.59375"
"6008832","1467","1467","1467","50.59375","50.59375","50.59375"
"6012928","1468","1468","1468","50.59375","50.59375","50.59375"
"6017024","1469","1469","1469","50.59375","50.59375","50.59375"
"6021120","1470","1470","1470","50.59375","50.59375","50.59375"
"6025216","1471","1471","1471","50.59375","50.59375","50.59375"
"6029312","1472","1472","1472","50.59375","50.59375","50.59375"
"6033408","1473","1473","1473","50.59375","50.59375","50.59375"
"6037504","1474","1474","1474","50.59375","50.59375","50.59375"
"6041600","1475","1475","1475","50.59375","50.59375","50.59375"
"6045696","1476","1476","1476","50.59375","50.59375","50.59375"
"6049792","1477","1477","1477","50.59375","50.59375","50.59375"
"6053888","1478","1478","1478","50.59375","50.59375","50.59375"
"6057984","1479","1479","1479","50.59375","50.59375","50.59375"
"6062080","1480","1480","1480","50.59375","50.59375","50.59375"
"6066176","1481","1481","1481","50.59375","50.59375","50.59375"
"6070272","1482","1482","1482","50.59375","50.59375","50.59375"
"6074368","1483","1483","1483","50.59375","50.59375","50.59375"
"6078464","1484","1484","1484","50.59375","50.59375","50.59375"
"6082560","1485","1485","1485","52.439453125","52.439453125","52.439453125"
"6086656","1486","1486","1486","53.40625","53.40625","53.40625"
"6090752","1487","1487","1487","53.40625","53.40625","53.40625"
"6094848","1488","1488","1488","53.40625","53.40625","53.40625"
"6098944","1489","1489","1489","53.40625","53.40625","53.40625"
"6103040","1490","1490","1490","53.40625","53.40625","53.40625"
"6107136","1491","1491","1491","53.40625","53.40625","53.40625"
"6111232","1492","1492","1492","53.40625","53.40625","53.40625"
"6115328","1493","1493","1493","53.40625","53.40625","53.40625"
"6119424","1494","1494","1494","53.40625","53.40625","53.40625"
"6123520","1495","1495","1495","53.40625","53.40625","53.40625"
"6127616","1496","1496","1496","53.40625","53.40625","53.40625"
"6131712","1497","1497","1497","53.40625","53.40625","53.40625"
"6135808","1498","1498","1498","53.40625","53.40625","53.40625"
"6139904","1499","1499","1499","53.40625","53.40625","53.40625"
"6144000","1500","1500","1500","53.40625","53.40625","53.40625"
"6148096","1501","1501","1501","53.40625","53.40625","53.40625"
"6152192","1502","1502","1502","53.40625","53.40625","53.40625"
"6156288","1503","1503","1503","53.40625","53.40625","53.40625"
"6160384","1504","1504","1504","53.40625","53.40625","53.40625"
"6164480","1505","1505","1505","53.40625","53.40625","53.40625"
"6168576","1506","1506","1506","53.40625","53.40625","53.40625"
"6172672","1507","1507","1507","53.40625","53.40625","53.40625"
"6176768","1508","1508","1508","53.40625","53.40625","53.40625"
"6180864","1509","1509","1509","53.40625","53.40625","53.40625"
"6184960","1510","1510","1510","53.40625","53.40625","53.40625"
"6189056","1511","1511","1511","53.40625","53.40625","53.40625"
"6193152","1512","1512","1512","53.40625","53.40625","53.40625"
"6197248","1513","1513","1513","53.40625","53.40625","53.40625"
"6201344","1514","1514","1514","53.40625","53.40625","53.40625"
"6205440","1515","1515","1515","53.40625","53.40625","53.40625"
"6209536","1516","1516","1516","53.40625","53.40625","53.40625"
"6213632","1517","1517","1517","53.40625","53.40625","53.40625"
"6217728","1518","1518","1518","53.40625","53.40625","53.40625"
"6221824","1519","1519","1519","53.40625","53.40625","53.40625"
"6225920","1520","1520","1520","53.40625","53.40625","53.40625"
"6230016","1521","1521","1521","53.40625","53.40625","53.40625"
"6234112","1522","1522","1522","53.40625","53.40625","53.40625"
"6238208","1523","1523","1523","53.40625","53.40625","53.40625"
"6242304","1524","1524","1524","53.40625","53.40625","53.40625"
"6246400","1525","1525","1525","53.40625","53.40625","53.40625"
"6250496","1526","1526","1526","53.40625","53.40625","53.40625"
"6254592","1527","1527","1527","53.40625","53.40625","53.40625"
"6258688","1528","1528","1528","53.40625","53.40625","53.40625"
"6262784","1529","1529","1529","53.40625","53.40625","53.40625"
"6266880","1530","1530","1530","53.40625","53.40625","53.40625"
"6270976","1531","1531","1531","53.40625","53.40625","53.40625"
"6275072","1532","1532","1532","53.40625","53.40625","53.40625"
"6279168","1533","1533","1533","53.40625","53.40625","53.40625"
"6283264","1534","1534","1534","53.40625","53.40625","53.40625"
"6287360","1535","1535","1535","53.40625","53.40625","53.40625"
"6291456","1536","1536","1536","53.40625","53.40625","53.40625"
"6295552","1537","1537","1537","53.40625","53.40625","53.40625"
"6299648","1538","1538","1538","53.40625","53.40625","53.40625"
"6303744","1539","1539","1539","53.40625","53.40625","53.40625"
"6307840","1540","1540","1540","53.40625","53.40625","53.40625"
"6311936","1541","1541","1541","53.40625","53.40625","53.40625"
"6316032","1542","1542","1542","53.40625","53.40625","53.40625"
"6320128","1543","1543","1543","53.40625","53.40625","53.40625"
"6324224","1544","1544","1544","53.40625","53.40625","53.40625"
"6328320","1545","1545","1545","53.40625","53.40625","53.40625"
"6332416","1546","1546","1546","53.40625","53.40625","53.40625"
"6336512","1547","1547","1547","53.40625","53.40625","53.40625"
"6340608","1548","1548","1548","53.40625","53.40625","53.40625"
"6344704","1549","1549","1549","53.40625","53.40625","53.40625"
"6348800","1550","1550","1550","53.40625","53.40625","53.40625"
"6352896","1551","1551","1551","53.40625","53.40625","53.40625"
"6356992","1552","1552","1552","53.40625","53.40625","53.40625"
"6361088","1553","1553","1553","53.40625","53.40625","53.40625"
"6365184","1554","1554","1554","53.40625","53.40625","53.40625"
"6369280","1555","1555","1555","53.40625","53.40625","53.40625"
"6373376","1556","1556","1556","53.40625","53.40625","53.40625"
"6377472","1557","1557","1557","53.40625","53.40625","53.40625"
"6381568","1558","1558","1558","53.40625","53.40625","53.40625"
"6385664","1559","1559","1559","53.40625","53.40625","53.40625"
"6389760","1560","1560","1560","53.40625","53.40625","53.40625"
"6393856","1561","1561","1561","53.40625","53.40625","53.40625"
"6397952","1562","1562","1562","53.40625","53.40625","53.40625"
"6402048","1563","1563","1563","52.721435546875","52.721435546875","52.721435546875"
"6406144","1564","1564","1564","52.1171875","52.1171875","52.1171875"
"6410240","1565","1565","1565","52.1171875","52.1171875","52.1171875"
"6414336","1566","1566","1566","52.1171875","52.1171875","52.1171875"
"6418432","1567","1567","1567","52.1171875","52.1171875","52.1171875"
"6422528","1568","1568","1568","52.1171875","52.1171875","52.1171875"
"6426624","1569","1569","1569","52.1171875","52.1171875","52.1171875"
"6430720","1570","1570","1570","52.1171875","52.1171875","52.1171875"
"6434816","1571","1571","1571","52.1171875","52.1171875","52.1171875"
"6438912","1572","1572","1572","52.1171875","52.1171875","52.1171875"
"6443008","1573","1573","1573","52.1171875","52.1171875","52.1171875"
"6447104","1574","1574","1574","52.1171875","52.1171875","52.1171875"
"6451200","1575","1575","1575","52.1171875","52.1171875","52.1171875"
"6455296","1576","1576","1576","52.1171875","52.1171875","52.1171875"
"6459392","1577","1577","1577","52.1171875","52.1171875","52.1171875"
"6463488","1578","1578","1578","52.1171875","52.1171875","52.1171875"
"6467584","1579","1579","1579","52.1171875","52.1171875","52.1171875"
"6471680","1580","1580","1580","52.1171875","52.1171875","52.1171875"
"6475776","1581","1581","1581","52.1171875","52.1171875","52.1171875"
"6479872","1582","1582","1582","52.1171875","52.1171875","52.1171875"
"6483968","1583","1583","1583","52.1171875","52.1171875","52.1171875"
"6488064","1584","1584","1584","52.1171875","52.1171875","52.1171875"
"6492160","1585","1585","1585","52.1171875","52.1171875","52.1171875"
"6496256","1586","1586","1586","52.1171875","52.1171875","52.1171875"
"6500352","1587","1587","1587","52.1171875","52.1171875","52.1171875"
"6504448","1588","1588","1588","52.1171875","52.1171875","52.1171875"
"6508544","1589","1589","1589","52.1171875","52.1171875","52.1171875"
"6512640","1590","1590","1590","52.1171875","52.1171875","52.1171875"
"6516736","1591","1591","1591","52.1171875","52.1171875","52.1171875"
"6520832","1592","1592","1592","52.1171875","52.1171875","52.1171875"
"6524928","1593","1593","1593","52.1171875","52.1171875","52.1171875"
"6529024","1594","1594","1594","52.1171875","52.1171875","52.1171875"
"6533120","1595","1595","1595","52.1171875","52.1171875","52.1171875"
"6537216","1596","1596","1596","52.1171875","52.1171875","52.1171875"
"6541312","1597","1597","1597","52.1171875","52.1171875","52.1171875"
"6545408","1598","1598","1598","52.1171875","52.1171875","52.1171875"
"6549504","1599","1599","1599","52.1171875","52.1171875","52.1171875"
"6553600","1600","1600","1600","52.1171875","52.1171875","52.1171875"
"6557696","1601","1601","1601","52.1171875","52.1171875","52.1171875"
"6561792","1602","1602","1602","52.1171875","52.1171875","52.1171875"
"6565888","1603","1603","1603","52.1171875","52.1171875","52.1171875"
"6569984","1604","1604","1604","52.1171875","52.1171875","52.1171875"
"6574080","1605","1605","1605","52.1171875","52.1171875","52.1171875"
"6578176","1606","1606","1606","52.1171875","52.1171875","52.1171875"
"6582272","1607","1607","1607","52.1171875","52.1171875","52.1171875"
"6586368","1608","1608","1608","52.1171875","52.1171875","52.1171875"
"6590464","1609","1609","1609","52.1171875","52.1171875","52.1171875"
"6594560","1610","1610","1610","52.1171875","52.1171875","52.1171875"
"6598656","1611","1611","1611","52.1171875","52.1171875","52.1171875"
"6602752","1612","1612","1612","52.1171875","52.1171875","52.1171875"
"6606848","1613","1613","1613","52.1171875","52.1171875","52.1171875"
"6610944","1614","1614","1614","52.1171875","52.1171875","52.1171875"
"6615040","1615","1615","1615","52.1171875","52.1171875","52.1171875"
"6619136","1616","1616","1616","52.1171875","52.1171875","52.1171875"
"6623232","1617","1617","1617","52.1171875","52.1171875","52.1171875"
"6627328","1618","1618","1618","52.1171875","52.1171875","52.1171875"
"6631424","1619","1619","1619","52.1171875","52.1171875","52.1171875"
"6635520","1620","1620","1620","52.1171875","52.1171875","52.1171875"
"6639616","1621","1621","1621","52.1171875","52.1171875","52.1171875"
"6643712","1622","1622","1622","52.1171875","52.1171875","52.1171875"
"6647808","1623","1623","1623","52.1171875","52.1171875","52.1171875"
"6651904","1624","1624","1624","52.1171875","52.1171875","52.1171875"
"6656000","1625","1625","1625","52.1171875","52.1171875","52.1171875"
"6660096","1626","1626","1626","52.1171875","52.1171875","52.1171875"
"6664192","1627","1627","1627","52.1171875","52.1171875","52.1171875"
"6668288","1628","1628","1628","52.1171875","52.1171875","52.1171875"
"6672384","1629","1629","1629","52.1171875","52.1171875","52.1171875"
"6676480","1630","1630","1630","52.1171875","52.1171875","52.1171875"
