"env_step","Freeway-MinAtar_Transfer_From_Breakout-MinAtar - _step","Freeway-MinAtar_Transfer_From_Breakout-MinAtar - _step__MIN","Freeway-MinAtar_Transfer_From_Breakout-MinAtar - _step__MAX","Freeway-MinAtar_Transfer_From_Breakout-MinAtar - returned_episode_returns","Freeway-MinAtar_Transfer_From_Breakout-MinAtar - returned_episode_returns__MIN","Freeway-MinAtar_Transfer_From_Breakout-MinAtar - returned_episode_returns__MAX"
"5054464","1234","1234","1234","55.2734375","55.2734375","55.2734375"
"5058560","1235","1235","1235","55.2734375","55.2734375","55.2734375"
"5062656","1236","1236","1236","55.2734375","55.2734375","55.2734375"
"5066752","1237","1237","1237","55.2734375","55.2734375","55.2734375"
"5070848","1238","1238","1238","55.2734375","55.2734375","55.2734375"
"5074944","1239","1239","1239","55.2734375","55.2734375","55.2734375"
"5079040","1240","1240","1240","55.2734375","55.2734375","55.2734375"
"5083136","1241","1241","1241","55.2734375","55.2734375","55.2734375"
"5087232","1242","1242","1242","55.2734375","55.2734375","55.2734375"
"5091328","1243","1243","1243","55.2734375","55.2734375","55.2734375"
"5095424","1244","1244","1244","55.2734375","55.2734375","55.2734375"
"5099520","1245","1245","1245","55.2734375","55.2734375","55.2734375"
"5103616","1246","1246","1246","55.2734375","55.2734375","55.2734375"
"5107712","1247","1247","1247","55.2734375","55.2734375","55.2734375"
"5111808","1248","1248","1248","55.2734375","55.2734375","55.2734375"
"5115904","1249","1249","1249","55.2734375","55.2734375","55.2734375"
"5120000","1250","1250","1250","55.118896484375","55.118896484375","55.118896484375"
"5124096","1251","1251","1251","50.328125","50.328125","50.328125"
"5128192","1252","1252","1252","50.328125","50.328125","50.328125"
"5132288","1253","1253","1253","50.328125","50.328125","50.328125"
"5136384","1254","1254","1254","50.328125","50.328125","50.328125"
"5140480","1255","1255","1255","50.328125","50.328125","50.328125"
"5144576","1256","1256","1256","50.328125","50.328125","50.328125"
"5148672","1257","1257","1257","50.328125","50.328125","50.328125"
"5152768","1258","1258","1258","50.328125","50.328125","50.328125"
"5156864","1259","1259","1259","50.328125","50.328125","50.328125"
"5160960","1260","1260","1260","50.328125","50.328125","50.328125"
"5165056","1261","1261","1261","50.328125","50.328125","50.328125"
"5169152","1262","1262","1262","50.328125","50.328125","50.328125"
"5173248","1263","1263","1263","50.328125","50.328125","50.328125"
"5177344","1264","1264","1264","50.328125","50.328125","50.328125"
"5181440","1265","1265","1265","50.328125","50.328125","50.328125"
"5185536","1266","1266","1266","50.328125","50.328125","50.328125"
"5189632","1267","1267","1267","50.328125","50.328125","50.328125"
"5193728","1268","1268","1268","50.328125","50.328125","50.328125"
"5197824","1269","1269","1269","50.328125","50.328125","50.328125"
"5201920","1270","1270","1270","50.328125","50.328125","50.328125"
"5206016","1271","1271","1271","50.328125","50.328125","50.328125"
"5210112","1272","1272","1272","50.328125","50.328125","50.328125"
"5214208","1273","1273","1273","50.328125","50.328125","50.328125"
"5218304","1274","1274","1274","50.328125","50.328125","50.328125"
"5222400","1275","1275","1275","50.328125","50.328125","50.328125"
"5226496","1276","1276","1276","50.328125","50.328125","50.328125"
"5230592","1277","1277","1277","50.328125","50.328125","50.328125"
"5234688","1278","1278","1278","50.328125","50.328125","50.328125"
"5238784","1279","1279","1279","50.328125","50.328125","50.328125"
"5242880","1280","1280","1280","50.328125","50.328125","50.328125"
"5246976","1281","1281","1281","50.328125","50.328125","50.328125"
"5251072","1282","1282","1282","50.328125","50.328125","50.328125"
"5255168","1283","1283","1283","50.328125","50.328125","50.328125"
"5259264","1284","1284","1284","50.328125","50.328125","50.328125"
"5263360","1285","1285","1285","50.328125","50.328125","50.328125"
"5267456","1286","1286","1286","50.328125","50.328125","50.328125"
"5271552","1287","1287","1287","50.328125","50.328125","50.328125"
"5275648","1288","1288","1288","50.328125","50.328125","50.328125"
"5279744","1289","1289","1289","50.328125","50.328125","50.328125"
"5283840","1290","1290","1290","50.328125","50.328125","50.328125"
"5287936","1291","1291","1291","50.328125","50.328125","50.328125"
"5292032","1292","1292","1292","50.328125","50.328125","50.328125"
"5296128","1293","1293","1293","50.328125","50.328125","50.328125"
"5300224","1294","1294","1294","50.328125","50.328125","50.328125"
"5304320","1295","1295","1295","50.328125","50.328125","50.328125"
"5308416","1296","1296","1296","50.328125","50.328125","50.328125"
"5312512","1297","1297","1297","50.328125","50.328125","50.328125"
"5316608","1298","1298","1298","50.328125","50.328125","50.328125"
"5320704","1299","1299","1299","50.328125","50.328125","50.328125"
"5324800","1300","1300","1300","50.328125","50.328125","50.328125"
"5328896","1301","1301","1301","50.328125","50.328125","50.328125"
"5332992","1302","1302","1302","50.328125","50.328125","50.328125"
"5337088","1303","1303","1303","50.328125","50.328125","50.328125"
"5341184","1304","1304","1304","50.328125","50.328125","50.328125"
"5345280","1305","1305","1305","50.328125","50.328125","50.328125"
"5349376","1306","1306","1306","50.328125","50.328125","50.328125"
"5353472","1307","1307","1307","50.328125","50.328125","50.328125"
"5357568","1308","1308","1308","50.328125","50.328125","50.328125"
"5361664","1309","1309","1309","50.328125","50.328125","50.328125"
"5365760","1310","1310","1310","50.328125","50.328125","50.328125"
"5369856","1311","1311","1311","50.328125","50.328125","50.328125"
"5373952","1312","1312","1312","50.328125","50.328125","50.328125"
"5378048","1313","1313","1313","50.328125","50.328125","50.328125"
"5382144","1314","1314","1314","50.328125","50.328125","50.328125"
"5386240","1315","1315","1315","50.328125","50.328125","50.328125"
"5390336","1316","1316","1316","50.328125","50.328125","50.328125"
"5394432","1317","1317","1317","50.328125","50.328125","50.328125"
"5398528","1318","1318","1318","50.328125","50.328125","50.328125"
"5402624","1319","1319","1319","50.328125","50.328125","50.328125"
"5406720","1320","1320","1320","50.328125","50.328125","50.328125"
"5410816","1321","1321","1321","50.328125","50.328125","50.328125"
"5414912","1322","1322","1322","50.328125","50.328125","50.328125"
"5419008","1323","1323","1323","50.328125","50.328125","50.328125"
"5423104","1324","1324","1324","50.328125","50.328125","50.328125"
"5427200","1325","1325","1325","50.328125","50.328125","50.328125"
"5431296","1326","1326","1326","50.328125","50.328125","50.328125"
"5435392","1327","1327","1327","50.328125","50.328125","50.328125"
"5439488","1328","1328","1328","50.328125","50.328125","50.328125"
"5443584","1329","1329","1329","52.473388671875","52.473388671875","52.473388671875"
"5447680","1330","1330","1330","52.6953125","52.6953125","52.6953125"
"5451776","1331","1331","1331","52.6953125","52.6953125","52.6953125"
"5455872","1332","1332","1332","52.6953125","52.6953125","52.6953125"
"5459968","1333","1333","1333","52.6953125","52.6953125","52.6953125"
"5464064","1334","1334","1334","52.6953125","52.6953125","52.6953125"
"5468160","1335","1335","1335","52.6953125","52.6953125","52.6953125"
"5472256","1336","1336","1336","52.6953125","52.6953125","52.6953125"
"5476352","1337","1337","1337","52.6953125","52.6953125","52.6953125"
"5480448","1338","1338","1338","52.6953125","52.6953125","52.6953125"
"5484544","1339","1339","1339","52.6953125","52.6953125","52.6953125"
"5488640","1340","1340","1340","52.6953125","52.6953125","52.6953125"
"5492736","1341","1341","1341","52.6953125","52.6953125","52.6953125"
"5496832","1342","1342","1342","52.6953125","52.6953125","52.6953125"
"5500928","1343","1343","1343","52.6953125","52.6953125","52.6953125"
"5505024","1344","1344","1344","52.6953125","52.6953125","52.6953125"
"5509120","1345","1345","1345","52.6953125","52.6953125","52.6953125"
"5513216","1346","1346","1346","52.6953125","52.6953125","52.6953125"
"5517312","1347","1347","1347","52.6953125","52.6953125","52.6953125"
"5521408","1348","1348","1348","52.6953125","52.6953125","52.6953125"
"5525504","1349","1349","1349","52.6953125","52.6953125","52.6953125"
"5529600","1350","1350","1350","52.6953125","52.6953125","52.6953125"
"5533696","1351","1351","1351","52.6953125","52.6953125","52.6953125"
"5537792","1352","1352","1352","52.6953125","52.6953125","52.6953125"
"5541888","1353","1353","1353","52.6953125","52.6953125","52.6953125"
"5545984","1354","1354","1354","52.6953125","52.6953125","52.6953125"
"5550080","1355","1355","1355","52.6953125","52.6953125","52.6953125"
"5554176","1356","1356","1356","52.6953125","52.6953125","52.6953125"
"5558272","1357","1357","1357","52.6953125","52.6953125","52.6953125"
"5562368","1358","1358","1358","52.6953125","52.6953125","52.6953125"
"5566464","1359","1359","1359","52.6953125","52.6953125","52.6953125"
"5570560","1360","1360","1360","52.6953125","52.6953125","52.6953125"
"5574656","1361","1361","1361","52.6953125","52.6953125","52.6953125"
"5578752","1362","1362","1362","52.6953125","52.6953125","52.6953125"
"5582848","1363","1363","1363","52.6953125","52.6953125","52.6953125"
"5586944","1364","1364","1364","52.6953125","52.6953125","52.6953125"
"5591040","1365","1365","1365","52.6953125","52.6953125","52.6953125"
"5595136","1366","1366","1366","52.6953125","52.6953125","52.6953125"
"5599232","1367","1367","1367","52.6953125","52.6953125","52.6953125"
"5603328","1368","1368","1368","52.6953125","52.6953125","52.6953125"
"5607424","1369","1369","1369","52.6953125","52.6953125","52.6953125"
"5611520","1370","1370","1370","52.6953125","52.6953125","52.6953125"
"5615616","1371","1371","1371","52.6953125","52.6953125","52.6953125"
"5619712","1372","1372","1372","52.6953125","52.6953125","52.6953125"
"5623808","1373","1373","1373","52.6953125","52.6953125","52.6953125"
"5627904","1374","1374","1374","52.6953125","52.6953125","52.6953125"
"5632000","1375","1375","1375","52.6953125","52.6953125","52.6953125"
"5636096","1376","1376","1376","52.6953125","52.6953125","52.6953125"
"5640192","1377","1377","1377","52.6953125","52.6953125","52.6953125"
"5644288","1378","1378","1378","52.6953125","52.6953125","52.6953125"
"5648384","1379","1379","1379","52.6953125","52.6953125","52.6953125"
"5652480","1380","1380","1380","52.6953125","52.6953125","52.6953125"
"5656576","1381","1381","1381","52.6953125","52.6953125","52.6953125"
"5660672","1382","1382","1382","52.6953125","52.6953125","52.6953125"
"5664768","1383","1383","1383","52.6953125","52.6953125","52.6953125"
"5668864","1384","1384","1384","52.6953125","52.6953125","52.6953125"
"5672960","1385","1385","1385","52.6953125","52.6953125","52.6953125"
"5677056","1386","1386","1386","52.6953125","52.6953125","52.6953125"
"5681152","1387","1387","1387","52.6953125","52.6953125","52.6953125"
"5685248","1388","1388","1388","52.6953125","52.6953125","52.6953125"
"5689344","1389","1389","1389","52.6953125","52.6953125","52.6953125"
"5693440","1390","1390","1390","52.6953125","52.6953125","52.6953125"
"5697536","1391","1391","1391","52.6953125","52.6953125","52.6953125"
"5701632","1392","1392","1392","52.6953125","52.6953125","52.6953125"
"5705728","1393","1393","1393","52.6953125","52.6953125","52.6953125"
"5709824","1394","1394","1394","52.6953125","52.6953125","52.6953125"
"5713920","1395","1395","1395","52.6953125","52.6953125","52.6953125"
"5718016","1396","1396","1396","52.6953125","52.6953125","52.6953125"
"5722112","1397","1397","1397","52.6953125","52.6953125","52.6953125"
"5726208","1398","1398","1398","52.6953125","52.6953125","52.6953125"
"5730304","1399","1399","1399","52.6953125","52.6953125","52.6953125"
"5734400","1400","1400","1400","52.6953125","52.6953125","52.6953125"
"5738496","1401","1401","1401","52.6953125","52.6953125","52.6953125"
"5742592","1402","1402","1402","52.6953125","52.6953125","52.6953125"
"5746688","1403","1403","1403","52.6953125","52.6953125","52.6953125"
"5750784","1404","1404","1404","52.6953125","52.6953125","52.6953125"
"5754880","1405","1405","1405","52.6953125","52.6953125","52.6953125"
"5758976","1406","1406","1406","52.6953125","52.6953125","52.6953125"
"5763072","1407","1407","1407","53.4521484375","53.4521484375","53.4521484375"
"5767168","1408","1408","1408","53.6640625","53.6640625","53.6640625"
"5771264","1409","1409","1409","53.6640625","53.6640625","53.6640625"
"5775360","1410","1410","1410","53.6640625","53.6640625","53.6640625"
"5779456","1411","1411","1411","53.6640625","53.6640625","53.6640625"
"5783552","1412","1412","1412","53.6640625","53.6640625","53.6640625"
"5787648","1413","1413","1413","53.6640625","53.6640625","53.6640625"
"5791744","1414","1414","1414","53.6640625","53.6640625","53.6640625"
"5795840","1415","1415","1415","53.6640625","53.6640625","53.6640625"
"5799936","1416","1416","1416","53.6640625","53.6640625","53.6640625"
"5804032","1417","1417","1417","53.6640625","53.6640625","53.6640625"
"5808128","1418","1418","1418","53.6640625","53.6640625","53.6640625"
"5812224","1419","1419","1419","53.6640625","53.6640625","53.6640625"
"5816320","1420","1420","1420","53.6640625","53.6640625","53.6640625"
"5820416","1421","1421","1421","53.6640625","53.6640625","53.6640625"
"5824512","1422","1422","1422","53.6640625","53.6640625","53.6640625"
"5828608","1423","1423","1423","53.6640625","53.6640625","53.6640625"
"5832704","1424","1424","1424","53.6640625","53.6640625","53.6640625"
"5836800","1425","1425","1425","53.6640625","53.6640625","53.6640625"
"5840896","1426","1426","1426","53.6640625","53.6640625","53.6640625"
"5844992","1427","1427","1427","53.6640625","53.6640625","53.6640625"
"5849088","1428","1428","1428","53.6640625","53.6640625","53.6640625"
"5853184","1429","1429","1429","53.6640625","53.6640625","53.6640625"
"5857280","1430","1430","1430","53.6640625","53.6640625","53.6640625"
"5861376","1431","1431","1431","53.6640625","53.6640625","53.6640625"
"5865472","1432","1432","1432","53.6640625","53.6640625","53.6640625"
"5869568","1433","1433","1433","53.6640625","53.6640625","53.6640625"
"5873664","1434","1434","1434","53.6640625","53.6640625","53.6640625"
"5877760","1435","1435","1435","53.6640625","53.6640625","53.6640625"
"5881856","1436","1436","1436","53.6640625","53.6640625","53.6640625"
"5885952","1437","1437","1437","53.6640625","53.6640625","53.6640625"
"5890048","1438","1438","1438","53.6640625","53.6640625","53.6640625"
"5894144","1439","1439","1439","53.6640625","53.6640625","53.6640625"
"5898240","1440","1440","1440","53.6640625","53.6640625","53.6640625"
"5902336","1441","1441","1441","53.6640625","53.6640625","53.6640625"
"5906432","1442","1442","1442","53.6640625","53.6640625","53.6640625"
"5910528","1443","1443","1443","53.6640625","53.6640625","53.6640625"
"5914624","1444","1444","1444","53.6640625","53.6640625","53.6640625"
"5918720","1445","1445","1445","53.6640625","53.6640625","53.6640625"
"5922816","1446","1446","1446","53.6640625","53.6640625","53.6640625"
"5926912","1447","1447","1447","53.6640625","53.6640625","53.6640625"
"5931008","1448","1448","1448","53.6640625","53.6640625","53.6640625"
"5935104","1449","1449","1449","53.6640625","53.6640625","53.6640625"
"5939200","1450","1450","1450","53.6640625","53.6640625","53.6640625"
"5943296","1451","1451","1451","53.6640625","53.6640625","53.6640625"
"5947392","1452","1452","1452","53.6640625","53.6640625","53.6640625"
"5951488","1453","1453","1453","53.6640625","53.6640625","53.6640625"
